customer_id,revenue,most_recent_visit,number_of_orders,recency_days
36739,961,12/29/2005,11,368
27807,512,9/26/2006,7,97
2673,691,2/2/2006,9,333
34891,1147,9/13/2006,13,110
35372,1075,7/23/2006,13,162
33891,376,6/22/2006,6,193
3265,465,11/4/2005,5,423
17449,726,4/10/2006,9,266
15430,771,7/26/2006,8,159
11205,310,9/8/2006,4,115
37994,912,11/29/2006,11,33
33032,606,9/9/2006,10,114
10193,740,12/27/2006,7,5
26070,1598,8/31/2006,17,123
39627,900,8/11/2006,10,143
24766,837,10/1/2006,11,92
34313,744,12/19/2005,7,378
22258,1197,11/2/2006,14,60
30580,675,4/4/2006,8,272
39670,624,11/7/2006,10,55
2570,195,12/4/2004,2,758
28366,1384,1/1/2006,11,365
23445,1017,3/28/2006,9,279
23832,840,5/8/2006,6,238
22469,798,12/12/2005,7,385
38720,933,10/13/2006,9,80
13813,804,9/20/2005,10,468
31509,509,1/5/2006,6,361
10601,803,8/20/2006,7,134
11202,709,9/20/2006,8,103
27909,1050,7/26/2006,11,159
4872,579,2/26/2006,7,309
34308,1129,9/21/2005,10,467
22025,716,6/4/2006,10,211
30925,1016,9/17/2005,7,471
5218,683,11/17/2006,7,45
12577,529,8/22/2006,7,132
14829,1213,8/31/2006,14,123
9386,1429,11/11/2006,12,51
30674,748,6/4/2006,9,211
33595,738,11/8/2005,7,419
23081,1231,11/9/2006,13,53
6062,1480,10/11/2006,16,82
6612,1135,4/6/2006,14,270
23478,936,12/14/2005,11,383
29889,1416,7/13/2006,13,172
30462,832,10/6/2006,13,87
23226,354,1/21/2006,6,345
15857,1023,9/26/2006,10,97
9071,674,9/17/2006,9,106
25470,1185,11/16/2006,11,46
16852,179,6/9/2006,5,206
29593,516,12/10/2006,7,22
9630,648,10/17/2006,9,76
12124,935,8/23/2006,11,131
28298,666,11/8/2006,10,54
5658,797,7/29/2006,11,156
12833,904,5/27/2006,11,219
26699,1102,7/18/2006,10,167
8706,604,2/12/2006,8,323
23283,1166,11/6/2006,9,56
2980,1047,5/22/2006,11,224
1411,1322,11/7/2006,12,55
14792,833,12/30/2005,9,367
31067,1023,10/6/2006,9,87
45,1290,3/2/2006,14,305
26296,740,8/17/2006,8,137
13823,1002,6/25/2006,11,190
19405,769,6/4/2006,9,211
36255,576,11/21/2005,6,406
27423,1825,11/4/2006,17,58
35466,603,11/18/2006,10,44
10011,1008,10/12/2006,11,81
9726,1146,10/11/2006,15,82
34978,191,1/6/2006,5,360
26109,979,12/8/2005,12,389
18041,223,4/15/2006,2,261
30431,413,7/25/2006,6,160
11307,626,12/9/2006,5,23
22482,688,5/18/2006,8,228
7685,670,4/17/2006,7,259
26572,883,5/20/2006,11,226
25833,1271,5/9/2006,14,237
14798,271,7/18/2006,4,167
30407,569,12/1/2006,8,31
15408,1404,4/5/2006,12,271
39738,635,3/16/2006,9,291
21801,771,12/12/2006,10,20
17037,1262,6/14/2006,11,201
39037,760,9/24/2006,7,99
35353,1518,7/22/2006,12,163
27602,999,8/19/2006,10,135
20160,1133,9/18/2006,11,105
10355,852,12/13/2005,8,384
12871,675,8/12/2006,7,142
29782,1037,3/25/2006,11,282
39454,929,12/5/2006,9,27
22281,1455,2/23/2006,15,312
23875,590,8/27/2006,9,127
34824,1073,11/18/2006,10,44
30291,754,7/12/2006,10,173
23569,758,8/20/2006,9,134
18535,433,2/16/2006,5,319
25722,1304,5/10/2006,12,236
12156,1041,11/15/2006,10,47
25185,1209,9/30/2006,12,93
7546,1164,5/28/2006,14,218
19985,1535,11/2/2006,15,60
3936,908,11/11/2006,10,51
19187,1664,8/15/2006,16,139
32723,1065,2/28/2006,10,307
6465,1271,11/13/2006,12,49
31929,942,2/1/2006,10,334
38349,937,7/16/2006,10,169
16960,1069,8/12/2006,13,142
22313,1524,5/30/2006,12,216
20724,954,10/2/2006,9,91
26903,972,10/1/2006,12,92
32405,701,12/25/2005,7,372
1054,1281,11/24/2006,13,38
469,917,11/5/2006,12,57
15292,1290,10/3/2006,16,90
33524,865,9/3/2006,6,120
6428,1224,11/21/2006,11,41
10815,1031,9/12/2006,13,111
22691,1304,6/21/2006,13,194
8068,953,5/11/2006,8,235
18277,1010,9/24/2006,8,99
12481,917,12/7/2006,11,25
28413,1005,8/13/2006,12,141
12439,816,9/10/2006,8,113
5239,1336,4/26/2006,11,250
8924,811,1/20/2006,7,346
31641,791,9/14/2006,8,109
4588,2018,10/14/2006,18,79
33912,435,8/7/2006,8,147
9305,920,7/22/2006,10,163
30863,858,12/17/2006,11,15
35626,911,9/26/2006,9,97
10242,1223,8/3/2006,11,151
17538,478,1/23/2006,6,343
5028,1629,6/12/2006,14,203
30877,1016,12/22/2006,10,10
39071,602,1/14/2006,7,352
22149,728,11/15/2006,7,47
22633,650,3/8/2006,7,299
14795,615,10/19/2005,8,439
38428,1318,6/20/2006,13,195
2008,1141,6/24/2006,15,191
39115,865,8/3/2006,7,151
2028,894,9/27/2005,9,461
31033,699,9/2/2006,5,121
3019,722,11/24/2006,8,38
15018,1025,9/7/2006,11,116
34559,566,5/26/2006,6,220
14439,961,5/25/2006,11,221
20313,564,12/2/2005,6,395
6596,2150,5/21/2006,19,225
1056,783,10/10/2006,7,83
16527,1833,4/29/2006,16,247
33223,803,9/12/2006,7,111
26604,377,2/27/2005,5,673
11836,633,11/28/2006,8,34
5259,1262,6/20/2006,11,195
11880,222,4/13/2005,3,628
2977,822,8/29/2006,8,125
4283,859,5/5/2006,11,241
11143,575,1/6/2006,6,360
36577,630,6/28/2006,9,187
6751,808,10/28/2006,10,65
1359,1486,9/2/2006,15,121
28245,1567,4/5/2006,17,271
21398,622,8/28/2005,6,491
22514,875,11/17/2006,10,45
11138,846,12/9/2005,9,388
1642,1665,8/6/2006,15,148
5546,840,8/1/2006,7,153
14820,924,10/1/2005,11,457
39091,516,10/22/2006,6,71
16060,982,6/16/2006,11,199
4151,1600,4/8/2006,18,268
12347,765,6/30/2006,10,185
23061,597,7/1/2006,9,184
21310,1253,11/3/2006,12,59
37280,1594,10/1/2006,17,92
21606,710,12/6/2005,8,391
27862,221,9/25/2006,3,98
15689,1076,9/2/2005,9,486
11960,784,7/26/2006,11,159
28887,797,7/11/2006,7,174
17727,499,6/10/2006,7,205
22369,1092,12/29/2006,11,3
5961,1170,9/7/2006,9,116
10574,1278,10/21/2006,11,72
4659,1159,12/22/2006,11,10
30583,1499,7/19/2006,15,166
28282,799,4/16/2005,7,625
22708,470,9/28/2006,7,95
26668,863,7/1/2006,9,184
15668,968,9/26/2006,8,97
20048,645,11/4/2006,7,58
25452,879,6/27/2006,13,188
987,892,9/21/2005,10,467
9518,921,11/7/2006,10,55
37331,824,11/30/2006,9,32
3922,580,5/1/2006,7,245
5131,1192,5/27/2006,12,219
27065,621,8/31/2005,6,488
25077,355,5/16/2006,5,230
10901,1425,12/11/2006,12,21
5157,534,10/22/2006,7,71
33030,1201,11/12/2006,14,50
3634,785,9/27/2006,9,96
19090,926,11/1/2006,11,61
6864,617,8/27/2006,7,127
29177,315,6/5/2005,4,575
8761,1999,10/22/2006,18,71
25765,593,9/14/2006,9,109
5200,898,1/12/2006,9,354
33882,1298,8/28/2006,12,126
5360,1193,10/14/2006,12,79
27333,1049,10/28/2006,11,65
6497,839,8/5/2006,9,149
15524,1195,12/18/2006,13,14
31387,926,7/24/2005,8,526
25601,1011,4/28/2006,8,248
38723,865,9/8/2006,7,115
1464,1496,7/5/2006,14,180
1339,883,9/29/2006,9,94
13153,1227,8/11/2006,14,143
11658,387,7/7/2006,6,178
27339,1004,7/16/2006,11,169
17324,1203,7/17/2006,11,168
36672,1112,9/22/2006,10,101
11691,824,4/3/2006,7,273
4081,1003,9/28/2005,12,460
22139,880,11/15/2005,8,412
6881,1049,3/15/2006,10,292
25418,1129,5/10/2006,12,236
8114,1063,8/16/2006,11,138
5280,1907,11/29/2005,15,398
2735,581,6/14/2006,5,201
39476,1089,2/15/2006,9,320
4672,1199,8/26/2006,12,128
30614,985,9/26/2006,14,97
8544,706,9/21/2005,8,467
28866,1132,9/25/2006,9,98
17622,1210,11/9/2006,11,53
15406,284,7/18/2006,4,167
16929,981,5/12/2006,9,234
23229,1042,5/30/2006,11,216
29249,733,9/19/2005,8,469
11198,1092,8/9/2006,10,145
37493,461,2/22/2006,7,313
7223,1049,3/31/2006,9,276
34293,471,9/18/2005,4,470
36929,1007,11/11/2006,10,51
16751,832,10/23/2006,11,70
34855,1347,10/22/2006,14,71
15282,820,8/4/2006,9,150
9365,1004,8/20/2006,9,134
3603,1612,10/26/2006,13,67
28515,746,11/20/2006,9,42
31317,722,5/7/2006,10,239
31109,1140,11/29/2005,10,398
33411,1420,11/8/2006,13,54
1320,1245,10/24/2006,11,69
32725,1428,9/12/2006,15,111
29065,1299,9/23/2006,10,100
15364,1087,8/22/2006,11,132
4205,1046,8/27/2006,12,127
21537,1069,12/28/2006,11,4
38122,630,12/10/2006,10,22
4481,1008,6/28/2006,13,187
17224,936,11/4/2005,8,423
4994,519,2/24/2006,7,311
18930,550,4/26/2006,6,250
34192,525,11/3/2006,6,59
39278,1053,8/15/2006,14,139
9844,673,5/31/2006,8,215
29495,942,6/27/2006,7,188
208,392,8/29/2005,7,490
24678,843,6/29/2006,10,186
1927,996,6/27/2006,12,188
34992,1107,5/10/2006,9,236
14644,402,7/13/2006,5,172
23113,1246,11/22/2006,12,40
31832,1422,10/25/2005,11,433
21518,758,9/16/2006,12,107
13699,735,11/5/2006,8,57
38081,814,7/1/2006,9,184
26481,1442,10/28/2006,14,65
11331,907,10/26/2006,9,67
9240,1411,7/17/2006,12,168
9285,534,6/28/2006,5,187
27326,928,12/12/2006,11,20
36469,1335,8/6/2006,13,148
3825,1519,12/16/2006,14,16
28861,1344,9/7/2006,14,116
4654,1876,7/14/2006,15,171
16490,960,3/26/2006,11,281
11988,565,6/22/2006,5,193
10471,796,11/5/2006,9,57
25825,1184,11/30/2006,13,32
13157,337,3/6/2006,5,301
38893,780,9/7/2006,9,116
20064,861,7/8/2006,9,177
3771,1467,5/30/2006,16,216
28508,986,5/4/2006,9,242
13713,369,9/20/2005,5,468
19382,393,10/11/2006,5,82
18905,1113,12/17/2006,11,15
39397,391,8/10/2005,5,509
1920,801,5/13/2006,8,233
30778,786,10/11/2005,9,447
31168,1150,10/7/2006,12,86
23625,557,9/19/2006,7,104
11315,1155,8/2/2006,10,152
25760,799,6/11/2006,8,204
21847,1293,11/13/2006,14,49
37621,703,6/18/2006,9,197
8200,1639,11/8/2006,15,54
27142,1080,10/17/2006,10,76
15786,1165,9/2/2006,10,121
32146,439,8/18/2006,6,136
1978,1521,9/10/2006,17,113
4812,965,11/8/2006,9,54
7032,1115,10/1/2006,12,92
24621,765,10/24/2006,9,69
14133,1464,9/16/2006,13,107
39014,723,3/20/2006,7,287
35083,688,8/1/2006,7,153
5619,1233,12/3/2005,11,394
26788,1635,7/14/2006,13,171
36295,1073,7/9/2006,13,176
23691,611,10/20/2006,6,73
23585,1050,9/28/2006,11,95
20359,1081,11/3/2006,11,59
2224,1234,5/22/2006,12,224
11242,631,5/30/2006,7,216
34532,290,3/7/2006,4,300
5386,1584,5/15/2006,12,231
34720,696,7/19/2006,9,166
8429,1411,6/30/2006,11,185
10135,954,9/10/2006,10,113
3917,730,11/17/2006,8,45
39438,1214,12/18/2006,11,14
2074,785,10/26/2006,10,67
36151,628,9/27/2006,6,96
28312,775,8/6/2006,9,148
1270,912,9/28/2006,9,95
2566,858,7/29/2006,11,156
739,1529,11/9/2006,13,53
10088,857,8/21/2006,11,133
35044,1052,6/14/2006,11,201
24381,309,6/25/2005,4,555
27859,369,1/27/2006,6,339
15047,344,7/14/2006,4,171
20433,750,7/24/2006,10,161
2314,449,10/20/2005,5,438
35730,535,12/29/2005,5,368
27230,1093,12/11/2006,11,21
29148,788,6/27/2005,6,553
187,221,5/6/2005,4,605
23657,1381,11/8/2006,15,54
25726,1393,11/7/2006,11,55
11250,1489,9/6/2006,13,117
28053,1071,7/17/2006,11,168
10610,1458,11/29/2006,12,33
32847,1577,8/7/2006,13,147
38077,891,9/9/2006,11,114
19688,708,11/19/2005,6,408
15354,952,5/20/2006,8,226
32654,970,9/10/2006,10,113
22292,1154,10/3/2006,15,90
13320,1434,11/2/2006,15,60
12610,994,9/15/2006,11,108
10499,277,7/1/2005,4,549
28852,672,5/22/2006,8,224
30963,1165,7/22/2006,12,163
11391,1184,11/3/2005,12,424
33336,1225,5/8/2006,11,238
14729,843,5/25/2006,8,221
37657,845,1/26/2006,11,340
22407,865,9/10/2006,7,113
39565,738,10/12/2006,12,81
7009,1074,11/16/2006,11,46
13455,587,6/12/2006,5,203
6932,846,9/28/2006,13,95
22487,1777,7/15/2006,20,170
8055,852,9/28/2006,10,95
5560,833,11/1/2006,8,61
36850,788,8/4/2006,9,150
32760,883,11/5/2005,11,422
3346,943,8/2/2006,12,152
16232,856,11/5/2006,11,57
7320,955,10/28/2006,8,65
5345,846,10/22/2006,11,71
26601,1448,6/26/2006,12,189
27784,515,9/29/2006,6,94
9739,895,6/4/2006,10,211
37892,1055,8/31/2006,12,123
3394,875,7/21/2006,10,164
32706,596,10/29/2006,6,64
38212,520,12/15/2006,5,17
26091,595,10/9/2006,8,84
5024,757,5/2/2006,9,244
28127,676,5/4/2006,7,242
23168,831,9/28/2006,9,95
23392,753,11/15/2005,10,412
26606,389,7/13/2006,6,172
38284,751,9/19/2006,11,104
38825,948,12/8/2006,11,24
16205,784,10/30/2006,8,63
4478,405,8/13/2006,4,141
34220,627,8/30/2006,7,124
31014,994,8/19/2006,9,135
35113,1532,7/16/2006,12,169
9811,1042,11/2/2006,13,60
31115,1154,2/8/2006,13,327
9640,846,8/29/2006,9,125
33015,578,6/14/2006,7,201
10295,608,2/9/2006,6,326
38879,1429,11/28/2006,13,34
14042,935,3/20/2006,9,287
32905,1491,9/2/2006,10,121
30659,573,7/8/2006,5,177
28513,1025,10/15/2006,13,78
5283,1492,12/15/2006,16,17
2190,1803,7/10/2006,14,175
2555,867,9/5/2006,10,118
5348,1261,6/15/2006,12,200
24003,872,1/27/2006,6,339
21326,967,12/18/2006,10,14
18253,846,8/12/2006,12,142
15041,1315,4/14/2006,11,262
14606,2035,7/7/2006,18,178
38911,1072,5/9/2006,7,237
5491,1543,4/10/2006,12,266
2560,1395,3/4/2006,13,303
39824,1024,12/3/2006,10,29
2576,674,12/18/2006,8,14
33945,725,8/3/2006,6,151
35770,1273,6/22/2006,10,193
27751,1081,7/21/2006,10,164
16336,1123,8/21/2006,10,133
38169,940,8/18/2006,12,136
15930,694,4/23/2006,8,253
39312,903,4/25/2006,10,251
17239,1400,7/8/2006,12,177
28415,492,11/29/2006,8,33
20233,960,10/4/2005,8,454
26376,1070,3/21/2006,10,286
10421,447,8/30/2006,6,124
6829,546,7/13/2006,6,172
33317,798,8/25/2005,8,494
9689,1791,8/3/2006,19,151
26414,1351,8/4/2006,12,150
7450,668,9/7/2006,8,116
23298,1127,9/14/2006,11,109
26816,1344,5/11/2006,9,235
15120,1318,5/16/2006,13,230
22342,599,5/19/2006,8,227
30461,339,9/30/2005,6,458
34786,1009,10/7/2006,11,86
25960,632,7/10/2006,6,175
17998,784,11/16/2005,8,411
19396,1626,7/4/2006,14,181
34689,1260,6/6/2006,15,209
19854,1065,9/20/2006,11,103
2940,1267,8/31/2006,13,123
32099,702,12/25/2005,8,372
30218,1135,12/10/2006,11,22
32977,1036,7/29/2006,13,156
12030,897,9/2/2006,12,121
20759,994,9/6/2006,13,117
22528,990,9/8/2006,10,115
30189,1250,8/29/2006,13,125
4727,770,4/24/2006,11,252
26454,1600,9/27/2006,12,96
29534,1222,5/17/2006,11,229
28179,772,9/2/2005,8,486
17518,1299,10/30/2006,16,63
7160,1169,11/28/2006,12,34
9280,771,5/1/2006,8,245
38266,700,9/20/2005,8,468
12908,592,4/29/2006,8,247
30682,552,8/6/2006,7,148
10132,251,5/28/2005,3,583
28195,1182,6/26/2006,11,189
14102,1773,12/13/2006,14,19
812,653,9/25/2006,10,98
28855,1071,9/28/2006,10,95
19716,1136,7/25/2006,12,160
32944,916,7/28/2005,10,522
38304,434,5/13/2006,6,233
8770,1218,11/1/2006,13,61
30217,767,8/25/2005,8,494
2731,1196,6/16/2006,10,199
28832,359,5/29/2006,5,217
11141,707,7/25/2005,6,525
15344,818,6/15/2006,5,200
9358,776,10/26/2006,9,67
15683,780,10/31/2006,10,62
38854,888,8/29/2006,13,125
35638,628,7/26/2006,7,159
22072,706,10/26/2006,9,67
33529,684,8/20/2005,8,499
3838,595,12/8/2006,8,24
16137,1235,10/22/2006,11,71
17793,931,10/24/2006,10,69
26831,992,7/27/2006,11,158
4799,543,6/11/2006,6,204
14673,1206,9/11/2006,8,112
36346,792,8/11/2006,10,143
35861,1110,7/27/2006,13,158
25689,1365,10/4/2006,15,89
24394,1359,10/6/2006,11,87
23533,1050,7/30/2006,9,155
3886,1113,11/3/2006,13,59
38470,723,9/17/2006,8,106
16850,1166,10/6/2005,11,452
4339,1194,7/7/2006,11,178
7536,694,9/19/2006,6,104
25541,981,5/1/2006,8,245
12091,746,5/24/2006,9,222
37185,1235,2/19/2006,11,316
5949,1526,9/7/2006,15,116
27511,797,11/21/2006,8,41
1656,1112,9/11/2006,12,112
25627,449,7/12/2006,6,173
31392,962,11/26/2006,12,36
18296,504,5/25/2006,6,221
37643,564,8/24/2006,7,130
6633,944,12/5/2005,10,392
13593,1045,9/9/2006,11,114
11563,585,10/26/2006,9,67
31175,1352,10/22/2006,12,71
24669,514,11/13/2005,7,414
29058,884,9/22/2006,11,101
36378,1705,11/5/2006,14,57
31314,1123,2/8/2006,10,327
27364,975,9/4/2006,12,119
38767,1285,7/15/2006,10,170
5380,1167,8/21/2006,14,133
5156,890,9/28/2006,9,95
15185,1415,12/4/2006,16,28
36832,145,9/17/2005,4,471
29640,772,9/18/2006,7,105
39157,451,9/18/2005,4,470
21115,1257,5/12/2006,11,234
16152,1054,7/11/2006,8,174
7767,944,11/2/2005,10,425
26810,779,12/17/2006,10,15
12494,1294,1/29/2006,14,337
4722,1153,7/4/2006,7,181
22057,602,5/23/2006,5,223
18458,1063,11/16/2006,14,46
15924,912,9/10/2006,9,113
3663,1739,11/3/2006,17,59
18154,923,10/22/2006,11,71
24347,1513,7/23/2006,12,162
1518,386,11/1/2006,6,61
14435,496,9/7/2006,6,116
13167,1580,9/28/2006,13,95
35604,1220,12/13/2005,13,384
10847,1222,9/20/2006,11,103
4768,604,6/18/2006,6,197
9578,1114,7/10/2006,9,175
34062,1081,11/13/2006,10,49
22387,949,6/12/2006,7,203
28959,872,8/23/2006,11,131
4512,1077,9/12/2006,11,111
1745,1635,9/30/2006,16,93
36579,472,7/27/2006,6,158
28117,801,8/20/2006,10,134
411,1168,11/18/2006,12,44
37843,879,6/6/2006,13,209
37292,472,7/21/2005,7,529
38750,315,3/8/2006,4,299
15399,824,7/30/2006,10,155
399,1130,11/21/2006,13,41
22000,823,5/30/2006,10,216
11867,1210,5/19/2006,11,227
17647,1312,5/4/2006,13,242
31336,778,8/21/2005,6,498
13650,1230,7/17/2006,12,168
26597,986,10/30/2006,12,63
1613,660,8/27/2005,7,492
2178,1241,8/3/2006,17,151
28998,382,11/15/2005,4,412
2699,354,8/28/2006,8,126
20940,1023,11/1/2006,13,61
10153,1908,11/27/2006,17,35
15211,1125,8/29/2006,11,125
11587,1177,5/2/2006,9,244
1491,1567,11/8/2006,14,54
3149,585,11/7/2006,7,55
12073,1468,11/13/2006,16,49
8155,2071,9/7/2006,18,116
843,1062,2/27/2006,9,308
2982,1022,9/29/2006,15,94
5483,529,11/5/2006,6,57
5606,540,12/6/2006,8,26
14919,1539,9/24/2006,14,99
28800,944,10/6/2006,8,87
4005,330,12/28/2005,5,369
19976,811,8/1/2006,9,153
12940,839,12/11/2006,9,21
31449,625,6/25/2006,5,190
36752,1139,8/12/2006,14,142
28474,1058,6/24/2006,8,191
7279,830,7/2/2006,9,183
13757,710,8/16/2006,10,138
19617,654,6/25/2006,8,190
11306,900,8/25/2006,11,129
32238,1362,8/26/2006,15,128
1447,1038,6/23/2006,10,192
10100,914,11/14/2006,11,48
34956,1125,8/6/2006,12,148
35676,1327,9/9/2006,11,114
28582,1758,4/23/2006,15,253
3822,188,3/5/2005,4,667
2846,1342,11/8/2006,12,54
36514,1053,5/10/2006,10,236
11517,1041,8/13/2006,12,141
16972,901,11/21/2005,8,406
15522,1324,11/25/2005,11,402
5784,1908,6/26/2006,19,189
28144,803,9/9/2006,8,114
13468,682,10/5/2006,10,88
3515,468,11/5/2006,6,57
3522,921,9/9/2006,11,114
9841,794,11/30/2006,7,32
16515,311,12/18/2005,3,379
16325,917,9/21/2006,8,102
24222,1052,5/15/2006,8,231
12772,1173,10/8/2006,13,85
28506,1136,9/19/2006,11,104
34915,1328,4/25/2006,10,251
6272,1222,12/25/2006,10,7
11042,948,9/30/2006,10,93
9062,685,5/13/2006,7,233
23200,238,7/7/2006,2,178
33663,1036,9/7/2005,10,481
25088,962,3/22/2006,11,285
6523,585,10/17/2006,9,76
4597,722,8/10/2006,10,144
20354,650,8/22/2005,8,497
21582,1226,9/7/2005,12,481
11578,1711,9/23/2006,14,100
14231,1355,10/27/2006,12,66
31441,220,10/21/2006,3,72
4594,1021,8/17/2006,8,137
1568,1086,7/13/2006,11,172
37298,673,5/9/2006,6,237
23821,516,9/16/2006,10,107
19107,778,10/18/2006,10,75
20466,678,6/3/2006,7,212
38834,866,3/20/2006,8,287
38255,594,10/23/2005,10,435
34390,456,9/15/2006,5,108
1541,417,11/21/2006,5,41
8354,1268,12/9/2006,10,23
18262,334,5/22/2006,6,224
28870,847,11/11/2005,8,416
16081,977,10/7/2005,11,451
17968,625,8/31/2006,6,123
18767,915,5/11/2006,11,235
36332,774,6/16/2006,10,199
4925,1325,12/9/2006,11,23
39668,748,5/27/2006,6,219
19730,1146,9/7/2006,10,116
1053,1237,3/26/2006,12,281
9348,790,11/10/2006,7,52
38622,995,3/3/2006,9,304
12,950,9/25/2006,10,98
3187,730,4/16/2006,9,260
16573,1076,3/2/2006,12,305
12089,1055,11/9/2006,9,53
21642,1606,7/4/2006,14,181
5960,900,12/5/2006,8,27
32195,641,4/27/2006,6,249
23123,908,5/12/2006,8,234
7796,597,8/29/2006,6,125
22993,1182,10/10/2006,12,83
13830,908,6/3/2006,7,212
25625,757,9/4/2006,6,119
11,866,6/12/2006,12,203
38785,885,6/27/2006,8,188
7407,1267,10/23/2006,13,70
22731,726,3/16/2006,8,291
28892,1124,8/7/2006,11,147
182,878,8/10/2006,10,144
38862,1014,10/22/2006,9,71
510,1166,1/14/2006,9,352
17424,1011,10/14/2005,9,444
38045,609,7/30/2006,7,155
24767,903,11/25/2005,9,402
39462,479,9/18/2005,6,470
33578,1142,9/7/2006,14,116
39236,1292,1/3/2006,11,363
10626,981,8/12/2005,7,507
16368,1467,10/8/2006,13,85
630,908,6/3/2006,10,212
24673,175,8/19/2004,2,865
37685,713,12/5/2005,6,392
25476,478,11/3/2006,8,59
660,486,10/22/2006,6,71
10620,780,5/5/2006,8,241
21758,902,6/10/2006,9,205
1523,609,10/14/2005,8,444
27533,1312,5/28/2006,10,218
22183,1728,12/8/2006,14,24
39958,1072,8/11/2005,9,508
25364,1073,11/13/2006,10,49
35147,575,5/14/2006,6,232
39995,979,9/29/2006,9,94
12325,1608,5/12/2006,15,234
24787,1244,7/23/2006,13,162
25529,1277,7/7/2006,9,178
21790,594,10/10/2005,7,448
29546,527,5/21/2005,7,590
37758,702,11/10/2006,8,52
2766,787,10/30/2006,10,63
681,871,10/15/2006,8,78
23546,1482,2/7/2006,12,328
28337,1220,10/19/2006,12,74
31342,573,12/15/2005,8,382
11019,915,7/15/2006,10,170
14697,1254,11/26/2006,11,36
3487,823,3/27/2006,10,280
17784,553,5/18/2006,5,228
19225,1307,9/9/2006,15,114
34963,859,12/9/2006,9,23
30893,1087,10/4/2006,12,89
23045,779,10/7/2006,10,86
23794,937,10/30/2005,10,428
29456,664,8/10/2006,8,144
8179,349,11/17/2005,5,410
37149,725,2/12/2006,8,323
26060,1525,9/24/2006,13,99
30917,983,8/27/2006,8,127
17151,934,7/1/2006,10,184
10250,787,8/15/2006,7,139
9547,1072,9/7/2006,10,116
38829,589,7/10/2006,8,175
11789,1290,3/21/2006,13,286
6650,722,4/20/2006,8,256
300,602,7/16/2006,8,169
18851,999,11/6/2006,12,56
20102,1460,7/19/2006,16,166
37202,798,8/15/2005,5,504
35349,901,4/3/2006,11,273
23522,1146,10/12/2006,14,81
29059,1125,10/21/2006,11,72
7613,1113,9/16/2006,12,107
39720,1308,9/26/2006,17,97
6358,902,5/11/2006,8,235
32476,1078,3/21/2006,8,286
27272,1275,12/8/2006,13,24
21919,364,12/20/2006,5,12
11735,588,12/25/2006,5,7
20533,914,7/28/2006,11,157
24006,488,4/12/2006,4,264
2590,850,7/8/2006,11,177
18658,589,10/19/2006,8,74
36456,504,10/12/2006,8,81
119,1074,10/9/2006,12,84
4163,2118,7/12/2006,19,173
33045,1036,10/16/2006,11,77
14965,852,12/7/2006,8,25
30497,1428,6/29/2006,14,186
33367,475,3/5/2006,7,302
7348,1447,9/19/2006,12,104
32351,1212,4/19/2006,13,257
31137,1164,11/7/2006,9,55
2640,1444,7/23/2006,14,162
28831,1726,12/19/2006,14,13
18060,832,4/24/2006,10,252
9196,1014,7/9/2006,9,176
12411,377,4/9/2005,5,632
34215,1147,9/29/2005,12,459
2952,677,6/13/2006,8,202
23641,1279,1/6/2006,10,360
30050,1847,9/18/2006,21,105
4887,984,11/5/2006,11,57
33214,720,9/7/2006,6,116
37422,732,11/16/2006,9,46
21173,1056,10/5/2006,10,88
29942,603,7/19/2006,9,166
18400,935,10/6/2006,9,87
16118,467,8/8/2006,5,146
7400,927,10/27/2005,10,431
11631,907,6/7/2006,10,208
16909,932,11/26/2006,12,36
7663,1077,9/16/2006,9,107
2987,784,7/26/2006,8,159
21011,1021,10/18/2005,7,440
29561,1678,12/17/2006,16,15
31772,1164,9/21/2006,10,102
2491,539,10/14/2006,7,79
10402,1330,9/11/2006,14,112
25463,1082,7/10/2006,12,175
11118,809,4/13/2006,8,263
7920,684,7/14/2006,9,171
34722,613,6/4/2006,7,211
26474,699,3/24/2006,7,283
17301,605,10/7/2005,7,451
8641,741,11/20/2006,9,42
34106,794,9/24/2006,8,99
2124,687,3/22/2006,9,285
1353,1254,6/3/2006,10,212
28152,763,3/23/2006,8,284
35196,856,12/10/2006,10,22
12083,339,11/2/2006,6,60
39265,830,11/4/2006,8,58
36692,1021,9/24/2006,10,99
4267,821,12/16/2005,9,381
1159,1054,9/8/2006,9,115
10014,916,9/20/2006,9,103
6359,1364,9/18/2006,11,105
37098,1092,5/15/2006,8,231
3361,575,11/2/2006,8,60
235,629,8/3/2006,8,151
26791,553,10/9/2006,8,84
4915,717,5/30/2006,10,216
30401,1267,11/24/2006,13,38
37699,648,11/3/2006,8,59
38128,1254,10/27/2006,13,66
38874,1086,8/16/2006,12,138
17587,628,10/10/2005,6,448
27612,980,10/8/2006,12,85
21039,1040,7/6/2006,12,179
21129,1199,6/29/2006,11,186
24619,1306,9/7/2006,10,116
37075,1580,6/24/2006,13,191
25224,920,9/27/2006,12,96
11909,434,9/1/2005,6,487
37048,1332,10/12/2006,12,81
18984,881,8/24/2006,9,130
6305,278,5/6/2006,4,240
35019,698,8/9/2006,7,145
26809,321,7/4/2006,4,181
19214,562,6/20/2006,9,195
35120,978,11/3/2006,8,59
5565,1186,9/11/2006,11,112
6539,1313,9/23/2006,15,100
22408,764,4/23/2006,7,253
20179,1038,12/11/2006,11,21
13568,1609,11/30/2006,16,32
25121,845,7/26/2006,11,159
